*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu Feb 18 09:39:33 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458225.500000000, A.D. 2018-Apr-17 00:00:00.0000, -8.956396692638217E-01, -4.442040761436460E-01, -7.893606907969694E-05,  7.445976490968878E-03, -1.543721577971727E-02,  7.959321926321231E-07,
2458226.500000000, A.D. 2018-Apr-18 00:00:00.0000, -8.880622509326194E-01, -4.595740045359284E-01, -7.822044837487478E-05,  7.708406336863527E-03, -1.530185660510384E-02,  6.353549418581880E-07,
2458227.500000000, A.D. 2018-Apr-19 00:00:00.0000, -8.802237904089358E-01, -4.748062410129633E-01, -7.766354837413003E-05,  7.968035510305341E-03, -1.516185336450223E-02,  4.802134993036713E-07,
2458228.500000000, A.D. 2018-Apr-20 00:00:00.0000, -8.721271600564476E-01, -4.898962100927227E-01, -7.725480749792852E-05,  8.224725325193798E-03, -1.501734723966622E-02,  3.406782359434381E-07,
2458229.500000000, A.D. 2018-Apr-21 00:00:00.0000, -8.637753556307828E-01, -5.048394877455986E-01, -7.697392339528355E-05,  8.478368717426866E-03, -1.486849810483943E-02,  2.258811820838255E-07,
2458230.500000000, A.D. 2018-Apr-22 00:00:00.0000, -8.551714624256612E-01, -5.196318142980536E-01, -7.679238441730508E-05,  8.728893844417532E-03, -1.471547280138080E-02,  1.429793265851837E-07,
2458231.500000000, A.D. 2018-Apr-23 00:00:00.0000, -8.463186203084351E-01, -5.342690955982893E-01, -7.667577051875111E-05,  8.976262855148508E-03, -1.455843378325471E-02,  9.656600818860476E-08,
2458232.500000000, A.D. 2018-Apr-24 00:00:00.0000, -8.372199918632085E-01, -5.487473938048170E-01, -7.658645773010497E-05,  9.220467181256164E-03, -1.439752990531904E-02,  8.844503289208814E-08,
2458233.500000000, A.D. 2018-Apr-25 00:00:00.0000, -8.278787363054757E-01, -5.630629103044694E-01, -7.648639645826272E-05,  9.461520939518324E-03, -1.423288989976527E-02,  1.176934083958861E-07,
2458234.500000000, A.D. 2018-Apr-26 00:00:00.0000, -8.182979904542063E-01, -5.772119633723638E-01, -7.633971986853412E-05,  9.699453541983922E-03, -1.406461832051752E-02,  1.809261153006107E-07,
2458235.500000000, A.D. 2018-Apr-27 00:00:00.0000, -8.084808572596346E-01, -5.911909628669265E-01, -7.611501063353640E-05,  9.934302027501679E-03, -1.389279363276031E-02,  2.727087414637170E-07,
2458236.500000000, A.D. 2018-Apr-28 00:00:00.0000, -7.984304020187384E-01, -6.049963840482174E-01, -7.578709198231605E-05,  1.016610341001885E-02, -1.371746838166700E-02,  3.860929651889052E-07,
2458237.500000000, A.D. 2018-Apr-29 00:00:00.0000, -7.881496560487898E-01, -6.186247426485808E-01, -7.533823238959582E-05,  1.039488752052547E-02, -1.353867154157304E-02,  5.132471361131379E-07,
2458238.500000000, A.D. 2018-Apr-30 00:00:00.0000, -7.776416269595787E-01, -6.320725733643152E-01, -7.475869489634888E-05,  1.062067111175645E-02, -1.335641295984788E-02,  6.461236456378922E-07,
2458239.500000000, A.D. 2018-May-01 00:00:00.0000, -7.669093138397997E-01, -6.453364136262559E-01, -7.404663710417766E-05,  1.084345404430487E-02, -1.317068933259396E-02,  7.770739762225604E-07,
2458240.500000000, A.D. 2018-May-02 00:00:00.0000, -7.559557249974977E-01, -6.584127936976302E-01, -7.320746145033707E-05,  1.106321802336646E-02, -1.298149068818960E-02,  8.993195860707351E-07,
2458241.500000000, A.D. 2018-May-03 00:00:00.0000, -7.447838957206597E-01, -6.712982330183435E-01, -7.225279311101104E-05,  1.127992774478852E-02, -1.278880621310756E-02,  1.007220320165495E-06,
2458242.500000000, A.D. 2018-May-04 00:00:00.0000, -7.333969039652929E-01, -6.839892416507274E-01, -7.119929480330591E-05,  1.149353374161336E-02, -1.259262851739053E-02,  1.096336095592665E-06,
2458243.500000000, A.D. 2018-May-05 00:00:00.0000, -7.217978827576561E-01, -6.964823250243973E-01, -7.006750608914560E-05,  1.170397593848420E-02, -1.239295594835739E-02,  1.163326741597578E-06,
2458244.500000000, A.D. 2018-May-06 00:00:00.0000, -7.099900290927821E-01, -7.087739900523732E-01, -6.888083422648180E-05,  1.191118696311424E-02, -1.218979307540852E-02,  1.205761978910160E-06,
2458245.500000000, A.D. 2018-May-07 00:00:00.0000, -6.979766099486545E-01, -7.208607510062336E-01, -6.766474814699041E-05,  1.211509451151908E-02, -1.198314982138382E-02,  1.221917164651375E-06,
2458246.500000000, A.D. 2018-May-08 00:00:00.0000, -6.857609665891080E-01, -7.327391341104329E-01, -6.644615610967885E-05,  1.231562236067741E-02, -1.177303988314858E-02,  1.210619824052227E-06,
2458247.500000000, A.D. 2018-May-09 00:00:00.0000, -6.733465186025359E-01, -7.444056804914718E-01, -6.525288977395560E-05,  1.251268987750109E-02, -1.155947913941380E-02,  1.171197558132061E-06,
2458248.500000000, A.D. 2018-May-10 00:00:00.0000, -6.607367691651198E-01, -7.558569478312412E-01, -6.411317363603502E-05,  1.270621009053668E-02, -1.134248477686210E-02,  1.103564493702655E-06,
2458249.500000000, A.D. 2018-May-11 00:00:00.0000, -6.479353128297294E-01, -7.670895118285770E-01, -6.305492886267541E-05,  1.289608664851988E-02, -1.112207591395424E-02,  1.008467892615603E-06,
2458250.500000000, A.D. 2018-May-12 00:00:00.0000, -6.349458466334039E-01, -7.780999693630858E-01, -6.210475134513761E-05,  1.308221038840680E-02, -1.089827650372106E-02,  8.878885384999180E-07,
2458251.500000000, A.D. 2018-May-13 00:00:00.0000, -6.217721843178083E-01, -7.888849459518038E-01, -6.128643429426268E-05,  1.326445681200073E-02, -1.067112106721076E-02,  7.455352184134336E-07,
2458252.500000000, A.D. 2018-May-14 00:00:00.0000, -6.084182718476582E-01, -7.994411103296954E-01, -6.061900450328456E-05,  1.344268636441975E-02, -1.044066308377685E-02,  5.872914814426644E-07,
2458253.500000000, A.D. 2018-May-15 00:00:00.0000, -5.948882003849288E-01, -8.097651981801509E-01, -6.011442785040777E-05,  1.361674954330917E-02, -1.020698450575855E-02,  4.213874428325532E-07,
2458254.500000000, A.D. 2018-May-16 00:00:00.0000, -5.811862112267687E-01, -8.198540446843267E-01, -5.977538647220958E-05,  1.378649787314317E-02, -9.970203242542990E-03,  2.580481832818033E-07,
2458255.500000000, A.D. 2018-May-17 00:00:00.0000, -5.673166872765537E-01, -8.297046218815809E-01, -5.959373112996988E-05,  1.395179938738570E-02, -9.730474675013336E-03,  1.084934358937367E-07,
2458256.500000000, A.D. 2018-May-18 00:00:00.0000, -5.532841284373342E-01, -8.393140733496870E-01, -5.955021006334644E-05,  1.411255441426204E-02, -9.487984587440237E-03, -1.656392861737339E-08,
2458257.500000000, A.D. 2018-May-19 00:00:00.0000, -5.390931133676237E-01, -8.486797377107081E-01, -5.961577903365077E-05,  1.426870621018649E-02, -9.242934369835675E-03, -1.084919785943759E-07,
2458258.500000000, A.D. 2018-May-20 00:00:00.0000, -5.247482548551504E-01, -8.577991552335373E-01, -5.975430634723150E-05,  1.442024277822857E-02, -8.995522953209848E-03, -1.618809693561899E-07,
2458259.500000000, A.D. 2018-May-21 00:00:00.0000, -5.102541578484764E-01, -8.666700571272175E-01, -5.992606414563577E-05,  1.456719010891105E-02, -8.745931113829961E-03, -1.749527243513517E-07,
2458260.500000000, A.D. 2018-May-22 00:00:00.0000, -4.956153871407887E-01, -8.752903420064363E-01, -6.009126616006550E-05,  1.470960037380226E-02, -8.494311864413169E-03, -1.492759946974008E-07,
2458261.500000000, A.D. 2018-May-23 00:00:00.0000, -4.808364475521102E-01, -8.836580461162186E-01, -6.021308322972540E-05,  1.484753938045928E-02, -8.240787416680271E-03, -8.906078676321438E-08,
2458262.500000000, A.D. 2018-May-24 00:00:00.0000, -4.659217757297102E-01, -8.917713130893776E-01, -6.025987293379640E-05,  1.498107619185299E-02, -7.985450880574903E-03, -3.364963675805860E-10,
2458263.500000000, A.D. 2018-May-25 00:00:00.0000, -4.508757407975123E-01, -8.996283667574168E-01, -6.020661731422986E-05,  1.511027581802378E-02, -7.728370305217412E-03,  1.097888681315852E-07,
2458264.500000000, A.D. 2018-May-26 00:00:00.0000, -4.357026509317594E-01, -9.072274884080495E-01, -6.003569255254593E-05,  1.523519453783796E-02, -7.469593324304226E-03,  2.337217003064103E-07,
2458265.500000000, A.D. 2018-May-27 00:00:00.0000, -4.204067636597375E-01, -9.145669986305712E-01, -5.973711479054716E-05,  1.535587699327029E-02, -7.209151625442615E-03,  3.638435664991800E-07,
2458266.500000000, A.D. 2018-May-28 00:00:00.0000, -4.049922984667271E-01, -9.216452434795827E-01, -5.930837503286404E-05,  1.547235440217483E-02, -6.947065130309640E-03,  4.928781711353263E-07,
2458267.500000000, A.D. 2018-May-29 00:00:00.0000, -3.894634507560909E-01, -9.284605847225528E-01, -5.875394293929274E-05,  1.558464362421282E-02, -6.683346000246350E-03,  6.141885244299003E-07,
2458268.500000000, A.D. 2018-May-30 00:00:00.0000, -3.738244063188009E-01, -9.350113940231126E-01, -5.808450756267219E-05,  1.569274708842971E-02, -6.418002488879678E-03,  7.220041815663048E-07,
2458269.500000000, A.D. 2018-May-31 00:00:00.0000, -3.580793554179586E-01, -9.412960508320896E-01, -5.731603166729425E-05,  1.579665363712191E-02, -6.151042459165148E-03,  8.115641571715053E-07,
2458270.500000000, A.D. 2018-Jun-01 00:00:00.0000, -3.422325055989249E-01, -9.473129434971873E-01, -5.646871064510627E-05,  1.589634019876401E-02, -5.882476247404379E-03,  8.791639594065737E-07,
2458271.500000000, A.D. 2018-Jun-02 00:00:00.0000, -3.262880925274120E-01, -9.530604727817175E-01, -5.556593125590616E-05,  1.599177399376276E-02, -5.612318578167535E-03,  9.221114045348876E-07,
2458272.500000000, A.D. 2018-Jun-03 00:00:00.0000, -3.102503885401079E-01, -9.585370567587247E-01, -5.463331057472704E-05,  1.608291482117112E-02, -5.340589396047458E-03,  9.386160532048759E-07,
2458273.500000000, A.D. 2018-Jun-04 00:00:00.0000, -2.941237090746822E-01, -9.637411360241693E-01, -5.369786230671788E-05,  1.616971693411510E-02, -5.067313706501689E-03,  9.276526208884488E-07,
2458274.500000000, A.D. 2018-Jun-05 00:00:00.0000, -2.779124176114387E-01, -9.686711783757689E-01, -5.278729302790472E-05,  1.625213008055485E-02, -4.792520733203695E-03,  8.888457646436101E-07,
2458275.500000000, A.D. 2018-Jun-06 00:00:00.0000, -2.616209301172790E-01, -9.733256825006272E-01, -5.192938322562315E-05,  1.633009942416502E-02, -4.516242869933413E-03,  8.224231889551289E-07,
2458276.500000000, A.D. 2018-Jun-07 00:00:00.0000, -2.452537201806700E-01, -9.777031807626463E-01, -5.115136351368492E-05,  1.640356424200977E-02, -4.238515041052993E-03,  7.292783493924367E-07,
2458277.500000000, A.D. 2018-Jun-08 00:00:00.0000, -2.288153260142534E-01, -9.818022418564609E-01, -5.047916014397374E-05,  1.647245554145190E-02, -3.959375205694226E-03,  6.111727423723345E-07,
2458278.500000000, A.D. 2018-Jun-09 00:00:00.0000, -2.123103601846787E-01, -9.856214748766876E-01, -4.993636415259997E-05,  1.653669311735355E-02, -3.678866820863999E-03,  4.710844474646780E-07,
2458279.500000000, A.D. 2018-Jun-10 00:00:00.0000, -1.957435221358197E-01, -9.891595371432977E-01, -4.954279300310075E-05,  1.659618315072076E-02, -3.397043984634980E-03,  3.136620331608215E-07,
2458280.500000000, A.D. 2018-Jun-11 00:00:00.0000, -1.791196121102871E-01, -9.924151486268107E-01, -4.931259267357878E-05,  1.665081817624653E-02, -3.113979442102848E-03,  1.456605666841996E-07,
2458281.500000000, A.D. 2018-Jun-12 00:00:00.0000, -1.624435429512680E-01, -9.953871154281162E-01, -4.925200405614273E-05,  1.670048174413972E-02, -2.829774354983260E-03, -2.386960559167620E-08,
2458282.500000000, A.D. 2018-Jun-13 00:00:00.0000, -1.457203440787293E-01, -9.980743627196837E-01, -4.935718844208546E-05,  1.674505957572024E-02, -2.544566770629748E-03, -1.839391185963038E-07,
2458283.500000000, A.D. 2018-Jun-14 00:00:00.0000, -1.289551511453348E-01, -1.000475973562824E+00, -4.961278138140769E-05,  1.678445665785427E-02, -2.258534063823411E-03, -3.227373112290518E-07,
2458284.500000000, A.D. 2018-Jun-15 00:00:00.0000, -1.121531772945979E-01, -1.002591225293526E+00, -4.999192452349659E-05,  1.681861589115592E-02, -1.971885162260340E-03, -4.294191918409958E-07,
2458285.500000000, A.D. 2018-Jun-16 00:00:00.0000, -9.531966798750775E-02, -1.004419612692026E+00, -5.045821876736574E-05,  1.684753103961376E-02, -1.684842329402050E-03, -4.960448020283482E-07,
2458286.500000000, A.D. 2018-Jun-17 00:00:00.0000, -7.845984843000599E-02, -1.005960849772890E+00, -5.096938390356750E-05,  1.687124793965147E-02, -1.397617925485927E-03, -5.189352978227870E-07,
2458287.500000000, A.D. 2018-Jun-18 00:00:00.0000, -6.157887616695400E-02, -1.007214849357437E+00, -5.148175362778941E-05,  1.688985342522328E-02, -1.110394590223824E-03, -4.989466176770559E-07,
2458288.500000000, A.D. 2018-Jun-19 00:00:00.0000, -4.468180884366112E-02, -1.008181687333854E+00, -5.195450033677215E-05,  1.690345726572355E-02, -8.233150441456656E-04, -4.407095743692199E-07,
2458289.500000000, A.D. 2018-Jun-20 00:00:00.0000, -2.777359046726435E-02, -1.008861562066736E+00, -5.235277659324397E-05,  1.691217432938196E-02, -5.364822610180838E-04, -3.513210235236015E-07,
2458290.500000000, A.D. 2018-Jun-21 00:00:00.0000, -1.085905321163452E-02, -1.009254757771743E+00, -5.264950794849028E-05,  1.691611181800971E-02, -2.499664449287028E-04, -2.390332168252044E-07,
2458291.500000000, A.D. 2018-Jun-22 00:00:00.0000,  6.057071135906867E-03, -1.009361616324653E+00, -5.282602283047475E-05,  1.691536265918583E-02,  3.618576816508960E-05, -1.122696251419632E-07,
2458292.500000000, A.D. 2018-Jun-23 00:00:00.0000,  2.297013564896966E-02, -1.009182517974625E+00, -5.287189814230372E-05,  1.691000360709775E-02,  3.219430640561912E-04,  2.096528352192193E-08,
2458293.500000000, A.D. 2018-Jun-24 00:00:00.0000,  3.987556228835894E-02, -1.008717869240477E+00, -5.278437772527635E-05,  1.690009590415102E-02,  6.072833994744575E-04,  1.533711821875351E-07,
2458294.500000000, A.D. 2018-Jun-25 00:00:00.0000,  5.676882713043595E-02, -1.007968095770609E+00, -5.256760383365561E-05,  1.688568680482763E-02,  8.921900395161039E-04,  2.784612972285768E-07,
2458295.500000000, A.D. 2018-Jun-26 00:00:00.0000,  7.364544713613888E-02, -1.006933638393585E+00, -5.223178219030327E-05,  1.686681104121848E-02,  1.176649013932982E-03,  3.905992734646614E-07,
2458296.500000000, A.D. 2018-Jun-27 00:00:00.0000,  9.050096822221070E-02, -1.005614951297682E+00, -5.179232079692247E-05,  1.684349195599003E-02,  1.460647303743216E-03,  4.850205610640325E-07,
2458297.500000000, A.D. 2018-Jun-28 00:00:00.0000,  1.073309543323165E-01, -1.004012501859601E+00, -5.126894674520176E-05,  1.681574240258098E-02,  1.744171305534127E-03,  5.578552948687989E-07,
2458298.500000000, A.D. 2018-Jun-29 00:00:00.0000,  1.241309773835295E-01, -1.002126771949382E+00, -5.068480189291099E-05,  1.678356563108199E-02,  2.027205409087501E-03,  6.061453776441856E-07,
2458299.500000000, A.D. 2018-Jun-30 00:00:00.0000,  1.408966081617534E-01, -9.999582605832885E-01, -5.006553050779857E-05,  1.674695631432127E-02,  2.309730745723551E-03,  6.278412319748014E-07,
2458300.500000000, A.D. 2018-Jul-01 00:00:00.0000,  1.576234083194057E-01, -9.975074876787057E-01, -4.943838424778207E-05,  1.670590171106941E-02,  2.591724262826634E-03,  6.217700574562399E-07,
2458301.500000000, A.D. 2018-Jul-02 00:00:00.0000,  1.743069235404950E-01, -9.947749985161253E-01, -4.883137133317362E-05,  1.666038279818302E-02,  2.873158246649375E-03,  5.875814981966632E-07,
2458302.500000000, A.D. 2018-Jul-03 00:00:00.0000,  1.909426777099151E-01, -9.917613684520308E-01, -4.827246309282797E-05,  1.661037509687566E-02,  3.154000280836834E-03,  5.256918729195378E-07,
2458303.500000000, A.D. 2018-Jul-04 00:00:00.0000,  2.075261676338404E-01, -9.884672075306760E-01, -4.778884379962675E-05,  1.655584890488861E-02,  3.434213439870150E-03,  4.372593588469444E-07,
2458304.500000000, A.D. 2018-Jul-05 00:00:00.0000,  2.240528576059259E-01, -9.848931649435138E-01, -4.740615457031535E-05,  1.649676873581442E-02,  3.713756317792235E-03,  3.242266610075171E-07,
2458305.500000000, A.D. 2018-Jul-06 00:00:00.0000,  2.405181730049516E-01, -9.810399337769170E-01, -4.714764726298766E-05,  1.643309196577849E-02,  3.992582313773062E-03,  1.894625383102919E-07,
2458306.500000000, A.D. 2018-Jul-07 00:00:00.0000,  2.569174922636196E-01, -9.769082571350463E-01, -4.703314077912346E-05,  1.636476702103899E-02,  4.270637475334452E-03,  3.701513823943236E-08,
2458307.500000000, A.D. 2018-Jul-08 00:00:00.0000,  2.732461371188626E-01, -9.724989374277758E-01, -4.707767679327266E-05,  1.629173194471971E-02,  4.547856230485625E-03, -1.275494109350817E-07,
2458308.500000000, A.D. 2018-Jul-09 00:00:00.0000,  2.894993622118554E-01, -9.678128511332210E-01, -4.728983055788279E-05,  1.621391483465011E-02,  4.824154718283232E-03, -2.968192689477366E-07,
2458309.500000000, A.D. 2018-Jul-10 00:00:00.0000,  3.056723469069910E-01, -9.628509711957898E-01, -4.766977553729034E-05,  1.613123820886112E-02,  5.099422431258398E-03, -4.614129059298933E-07,
2458310.500000000, A.D. 2018-Jul-11 00:00:00.0000,  3.217601942756950E-01, -9.576143976894766E-01, -4.820743934150988E-05,  1.604362920161469E-02,  5.373514622923910E-03, -6.103345065746947E-07,
2458311.500000000, A.D. 2018-Jul-12 00:00:00.0000,  3.377579433780416E-01, -9.521043939388097E-01, -4.888136364626885E-05,  1.595103573068066E-02,  5.646249817186478E-03, -7.320541782642521E-07,
2458312.500000000, A.D. 2018-Jul-13 00:00:00.0000,  3.536605994233125E-01, -9.463224205655618E-01, -4.965902018250504E-05,  1.585344514868726E-02,  5.917417087657361E-03, -8.163040656365363E-07,
2458313.500000000, A.D. 2018-Jul-14 00:00:00.0000,  3.694631809048452E-01, -9.402701564999296E-01, -5.049910889090053E-05,  1.575089815243223E-02,  6.186794641023988E-03, -8.561311006130343E-07,
2458314.500000000, A.D. 2018-Jul-15 00:00:00.0000,  3.851607750203391E-01, -9.339494974085454E-01, -5.135570346809315E-05,  1.564349048168777E-02,  6.454175099291307E-03, -8.493962861446895E-07,
2458315.500000000, A.D. 2018-Jul-16 00:00:00.0000,  4.007485874322605E-01, -9.273625293713539E-01, -5.218331507559569E-05,  1.553136018287592E-02,  6.719388012602218E-03, -7.990403851017526E-07,
2458316.500000000, A.D. 2018-Jul-17 00:00:00.0000,  4.162219740352922E-01, -9.205114851597683E-01, -5.294154992717559E-05,  1.541466575461871E-02,  6.982311178022858E-03, -7.120583085729247E-07,
2458317.500000000, A.D. 2018-Jul-18 00:00:00.0000,  4.315764501323255E-01, -9.133986959473308E-01, -5.359831978649286E-05,  1.529356431951555E-02,  7.242868740979865E-03, -5.977585489883636E-07,
2458318.500000000, A.D. 2018-Jul-19 00:00:00.0000,  4.468076808807491E-01, -9.060265498890160E-01, -5.413127468120020E-05,  1.516819672725528E-02,  7.501020402325764E-03, -4.660599446559549E-07,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000,  4.619114612349324E-01, -8.983974632367153E-01, -5.452776716992791E-05,  1.503868132665811E-02,  7.756748135549464E-03, -3.263032466920666E-07,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000,  4.768836931851276E-01, -8.905138639352747E-01, -5.478393579008983E-05,  1.490511425427772E-02,  8.010045028956359E-03, -1.866662226280475E-07,
2458321.500000000, A.D. 2018-Jul-22 00:00:00.0000,  4.917203651594610E-01, -8.823781844931738E-01, -5.490344610619703E-05,  1.476757294838825E-02,  8.260907969740118E-03, -5.402858755497098E-08,
2458322.500000000, A.D. 2018-Jul-23 00:00:00.0000,  5.064175354218802E-01, -8.739928603352606E-01, -5.489623211332425E-05,  1.462612029517343E-02,  8.509333839202604E-03,  6.592555831861102E-08,
2458323.500000000, A.D. 2018-Jul-24 00:00:00.0000,  5.209713193043095E-01, -8.653603306764952E-01, -5.477738620816446E-05,  1.448080801014294E-02,  8.755318065141350E-03,  1.685349826952267E-07,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000,  5.353778792260481E-01, -8.564830401652970E-01, -5.456621408929981E-05,  1.433167881644659E-02,  8.998854355258986E-03,  2.500147781957148E-07,
2458325.500000000, A.D. 2018-Jul-26 00:00:00.0000,  5.496334163268065E-01, -8.473634405805039E-01, -5.428540545528739E-05,  1.417876754233423E-02,  9.239934742786159E-03,  3.073738174475302E-07,
2458326.500000000, A.D. 2018-Jul-27 00:00:00.0000,  5.637341628054322E-01, -8.380039925504439E-01, -5.396025431913837E-05,  1.402210150435042E-02,  9.478549441516802E-03,  3.383958341906821E-07,
2458327.500000000, A.D. 2018-Jul-28 00:00:00.0000,  5.776763744563376E-01, -8.284071676008651E-01, -5.361787455251501E-05,  1.386170058316253E-02,  9.714686324226483E-03,  3.416635699828231E-07,
2458328.500000000, A.D. 2018-Jul-29 00:00:00.0000,  5.914563232677090E-01, -8.185754509010691E-01, -5.328638089963074E-05,  1.369757731310033E-02,  9.948330069262098E-03,  3.165993806565131E-07,
2458329.500000000, A.D. 2018-Jul-30 00:00:00.0000,  6.050702901916951E-01, -8.085113449604454E-01, -5.299403058075317E-05,  1.352973714877966E-02,  1.017946114599288E-02,  2.635007516883264E-07,
2458330.500000000, A.D. 2018-Jul-31 00:00:00.0000,  6.185145582709402E-01, -7.982173743424450E-01, -5.276833622201848E-05,  1.335817889536212E-02,  1.040805481908497E-02,  1.835619888588282E-07,
2458331.500000000, A.D. 2018-Aug-01 00:00:00.0000,  6.317854062178759E-01, -7.876960913255536E-01, -5.263516166799046E-05,  1.318289515141181E-02,  1.063408024989692E-02,  7.888921915520631E-08,
2458332.500000000, A.D. 2018-Aug-02 00:00:00.0000,  6.448791023606513E-01, -7.769500824484448E-01, -5.261779807923465E-05,  1.300387256993734E-02,  1.085749959220238E-02, -4.747110194979439E-08,
2458333.500000000, A.D. 2018-Aug-03 00:00:00.0000,  6.577918987081350E-01, -7.659819760828220E-01, -5.273599441047348E-05,  1.282109183371115E-02,  1.107826677381441E-02, -1.914656916754203E-07,
2458334.500000000, A.D. 2018-Aug-04 00:00:00.0000,  6.705200248916167E-01, -7.547944515722198E-01, -5.300489544096037E-05,  1.263452748550080E-02,  1.129632549804596E-02, -3.479153854112244E-07,
2458335.500000000, A.D. 2018-Aug-05 00:00:00.0000,  6.830596820682007E-01, -7.433902509649226E-01, -5.343383875279714E-05,  1.244414815090450E-02,  1.151160598518896E-02, -5.103581422228980E-07,
2458336.500000000, A.D. 2018-Aug-06 00:00:00.0000,  6.954070376546564E-01, -7.317721947456520E-01, -5.402500077631921E-05,  1.224991819180803E-02,  1.172402024178854E-02, -6.709208401879227E-07,
2458337.500000000, A.D. 2018-Aug-07 00:00:00.0000,  7.075582230313472E-01, -7.199432028669378E-01, -5.477198330598866E-05,  1.205180225628837E-02,  1.193345636608601E-02, -8.203576096339202E-07,
2458338.500000000, A.D. 2018-Aug-08 00:00:00.0000,  7.195093378578219E-01, -7.079063212852924E-01, -5.565860395896243E-05,  1.184977413302046E-02,  1.213977365378626E-02, -9.484556533686784E-07,
2458339.500000000, A.D. 2018-Aug-09 00:00:00.0000,  7.312564655824856E-01, -6.956647516974527E-01, -5.665835988811468E-05,  1.164383014650580E-02,  1.234280172774258E-02, -1.044999652540884E-06,
2458340.500000000, A.D. 2018-Aug-10 00:00:00.0000,  7.427957037531198E-01, -6.832218785278547E-01, -5.773515639374810E-05,  1.143400467885098E-02,  1.254234747232032E-02, -1.101315998484884E-06,
2458341.500000000, A.D. 2018-Aug-11 00:00:00.0000,  7.541232086685964E-01, -6.705812841436051E-01, -5.884575078432373E-05,  1.122038218190028E-02,  1.273821161942387E-02, -1.112071112796005E-06,
2458342.500000000, A.D. 2018-Aug-12 00:00:00.0000,  7.652352473998715E-01, -6.577467436561900E-01, -5.994385006829657E-05,  1.100309890888281E-02,  1.293021200986226E-02, -1.076653087913204E-06,
2458343.500000000, A.D. 2018-Aug-13 00:00:00.0000,  7.761282447606133E-01, -6.447221963339519E-01, -6.098508543080259E-05,  1.078233106710639E-02,  1.311820552719959E-02, -9.994573012162568E-07,
2458344.500000000, A.D. 2018-Aug-14 00:00:00.0000,  7.867988128531804E-01, -6.315116995117045E-01, -6.193161301323829E-05,  1.055827298600422E-02,  1.330209999831866E-02, -8.888786174467394E-07,
2458345.500000000, A.D. 2018-Aug-15 00:00:00.0000,  7.972437573523556E-01, -6.181193774238515E-01, -6.275523157056183E-05,  1.033111401101242E-02,  1.348185246170503E-02, -7.554734427252634E-07,
